tourney_id,tourney_name,surface,tourney_date,winner_id,winner_name,winner_rank,winner_rank_points,loser_id,loser_name,loser_rank,loser_rank_points,score,round
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,105223,Juan Martin Del Pot    ,9,2910,105227,Marin Cilic            ,24,1380,6-3 7-6(7) 6-1   ,R32
2012-352 ,Paris Masters             ,Hard   ,29-10-2012,105668,Jerzy Janowicz         ,69,682,105227,Marin Cilic            ,15,2210,7-6(6) 6-2       ,R32
2012-560 ,US Open             ,Hard   ,27-08-2012,104918,Andy Murray            ,4,7290,105227,Marin Cilic            ,13,2185,3-6 7-6(4) 6-2 6-,QF
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,103900,David Nalbandian       ,74,700,105227,Marin Cilic            ,24,1435,7-6(3) 7-6(4)    ,R64
2013-416 ,Rome Masters Masters             ,Clay   ,12-05-2013,104731,Kevin Anderson         ,27,1340,105227,Marin Cilic            ,13,2535,6-3 7-6(7)       ,R32
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,104918,Andy Murray            ,3,8350,105227,Marin Cilic            ,11,2570,6-4 6-3          ,QF
2013-580 ,Australian Open             ,Hard   ,14-01-2013,104312,Andreas Seppi          ,23,1595,105227,Marin Cilic            ,14,2210,6-7(2) 6-3 2-6 6-,R32
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,105683,Milos Raonic           ,17,2050,105227,Marin Cilic            ,12,2535,3-6 6-4 6-3      ,R32
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104678,Viktor Troicki         ,57,800,105227,Marin Cilic            ,11,2570,7-6(12) 6-4 7-5  ,R32
2013-352 ,Paris Masters             ,Hard   ,28-10-2013,105223,Juan Martin Del Pot    ,5,5365,105227,Marin Cilic            ,41,1095,6-4 7-6(3)       ,R32
2013-410 ,Monte Carlo Masters             ,Clay   ,14-04-2013,104755,Richard Gasquet        ,9,3230,105227,Marin Cilic            ,11,2675,7-5 6-4          ,R16
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,104273,Edouard Roger Vasse    ,43,1008,105227,Marin Cilic            ,26,1500,6-2 7-6(5)       ,R64
2014-421 ,Canada Masters              ,Hard   ,04-08-2014,103819,Roger Federer          ,3,6070,105227,Marin Cilic            ,18,1665,7-6(5) 6-7(3) 6-4,R16
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,103781,Jurgen Melzer          ,67,720,105227,Marin Cilic            ,26,1410,6-2 6-7(5) 6-3   ,R32
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,104527,Stanislas Wawrinka     ,4,5850,105227,Marin Cilic            ,19,1755,3-6 6-0 6-1      ,R16
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,104527,Stanislas Wawrinka     ,3,5760,105227,Marin Cilic            ,27,1330,6-0 6-2          ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104468,Gilles Simon           ,19,1790,105227,Marin Cilic            ,36,1130,4-6 7-6(3) 6-7(5),R64
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,104925,Novak Djokovic         ,2,10260,105227,Marin Cilic            ,26,1455,1-6 6-2 6-3      ,R16
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104925,Novak Djokovic         ,2,11850,105227,Marin Cilic            ,26,1410,6-3 6-2 6-7(2) 6-,R32
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104925,Novak Djokovic         ,2,12330,105227,Marin Cilic            ,29,1350,6-1 3-6 6-7(4) 6-,QF
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,104755,Richard Gasquet        ,13,2105,105227,Marin Cilic            ,9,3505,7-5 6-3          ,R16
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104925,Novak Djokovic         ,1,13845,105227,Marin Cilic            ,9,3540,6-4 6-4 6-4      ,QF
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,106071,Bernard Tomic          ,26,1410,105227,Marin Cilic            ,8,3585,6-3 6-4          ,R32
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,104338,Juan Monaco            ,48,920,105227,Marin Cilic            ,10,3450,6-4 6-4          ,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,104925,Novak Djokovic         ,1,14865,105227,Marin Cilic            ,9,3550,6-0 6-1 6-2      ,SF
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,104198,Guillermo Garcia Lo    ,28,1290,105227,Marin Cilic            ,10,3360,6-4 6-3          ,R64
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104925,Novak Djokovic         ,1,13205,105227,Marin Cilic            ,10,3360,6-0 6-3          ,QF
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,103970,David Ferrer           ,8,4490,105227,Marin Cilic            ,10,3370,6-2 6-2 6-4      ,R16
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,104180,Gilles Muller          ,46,945,105229,Philip Bester          ,225,212,6-2 6-3          ,R64
2010-540 ,Wimbledon             ,Grass   ,21-06-2010,104542,Jo Wilfried Tsonga     ,10,3185,105238,Alexandr Dolgopolov    ,43,996,6-4 6-4 6-7(5) 5-,R64
2010-560 ,US Open             ,Hard   ,30-08-2010,103970,David Ferrer           ,12,3065,105238,Alexandr Dolgopolov    ,45,997,6-2 6-2 6-3      ,R12
2010-421 ,Canada Masters              ,Hard   ,09-08-2010,104607,Tomas Berdych          ,7,3780,105238,Alexandr Dolgopolov    ,49,921,6-3 6-7(5) 6-4   ,R16
2010-422 ,Cincinnati Masters             ,Hard   ,15-08-2010,103970,David Ferrer           ,11,3065,105238,Alexandr Dolgopolov    ,43,1003,3-6 6-3 6-4      ,R64
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104597,Nicolas Almagro        ,21,1690,105238,Alexandr Dolgopolov    ,56,824,6-3 6-3 6-4      ,R32
2010-410 ,Monte Carlo Masters             ,Clay   ,11-04-2010,103898,Julien Benneteau       ,36,1094,105238,Alexandr Dolgopolov    ,72,683,6-4 5-7 6-2      ,R64
2011-560 ,US Open             ,Hard   ,29-08-2011,104925,Novak Djokovic         ,1,13920,105238,Alexandr Dolgopolov    ,23,1530,7-6(14) 6-4 6-2  ,R16
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104918,Andy Murray            ,5,5760,105238,Alexandr Dolgopolov    ,46,953,7-5 6-3 6-7(3) 6-,QF
2011-422 ,Cincinnati Masters             ,Hard   ,14-08-2011,104755,Richard Gasquet        ,13,2080,105238,Alexandr Dolgopolov    ,22,1530,6-1 7-6(4)       ,R64
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,103602,Fernando Gonzalez      ,478,65,105238,Alexandr Dolgopolov    ,24,1405,6-3 6-7(6) 7-6(3),R12
2011-410 ,Monte Carlo Masters             ,Clay   ,10-04-2011,105208,Ernests Gulbis         ,30,1220,105238,Alexandr Dolgopolov    ,21,1500,6-1 6-4          ,R64
2011-416 ,Rome Masters Masters             ,Clay   ,08-05-2011,103808,Potito Starace         ,44,1015,105238,Alexandr Dolgopolov    ,20,1465,6-3 6-3          ,R64
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104745,Rafael Nadal           ,1,12630,105238,Alexandr Dolgopolov    ,23,1445,6-1 6-2          ,R16
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,105223,Juan Martin Del Pot    ,90,565,105238,Alexandr Dolgopolov    ,23,1475,7-6(3) 6-3       ,R32
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104678,Viktor Troicki         ,15,1840,105238,Alexandr Dolgopolov    ,22,1450,6-4 3-6 6-3 6-4  ,R32
2011-421 ,Canada Masters              ,Hard   ,08-08-2011,104607,Tomas Berdych          ,9,2420,105238,Alexandr Dolgopolov    ,21,1575,4-6 6-2 6-3      ,R32
2011-352 ,Paris Masters             ,Hard   ,07-11-2011,103970,David Ferrer           ,5,4390,105238,Alexandr Dolgopolov    ,17,1880,6-3 6-2          ,R16
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,104925,Novak Djokovic         ,1,12670,105238,Alexandr Dolgopolov    ,21,1495,2-6 6-1 6-4      ,R16
2012-416 ,Rome Masters Masters             ,Clay   ,13-05-2012,104269,Fernando Verdasco      ,16,1810,105238,Alexandr Dolgopolov    ,18,1745,6-0 RET          ,R64
2012-422 ,Cincinnati Masters             ,Hard   ,12-08-2012,103786,Nikolay Davydenko      ,50,875,105238,Alexandr Dolgopolov    ,16,1905,6-1 6-1          ,R64
2012-421 ,Canada Masters              ,Hard   ,06-08-2012,103285,Radek Stepanek         ,40,965,105238,Alexandr Dolgopolov    ,16,1940,6-3 6-1          ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,105332,Benoit Paire           ,55,800,105238,Alexandr Dolgopolov    ,21,1585,7-6(2) 6-4 6-4   ,R64
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,104386,Janko Tipsarevic       ,9,2730,105238,Alexandr Dolgopolov    ,18,1540,6-4 5-7 6-2      ,R32
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104660,Sergiy Stakhovsky      ,83,620,105238,Alexandr Dolgopolov    ,19,1665,6-7(4) 6-4 7-6(4),R12
2012-352 ,Paris Masters             ,Hard   ,29-10-2012,104997,Igor Sijsling          ,75,642,105238,Alexandr Dolgopolov    ,18,1935,6-4 6-2          ,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,106071,Bernard Tomic          ,38,1048,105238,Alexandr Dolgopolov    ,13,2030,4-6 7-6(0) 7-6(6),R32
2012-560 ,US Open             ,Hard   ,27-08-2012,104527,Stanislas Wawrinka     ,19,1730,105238,Alexandr Dolgopolov    ,15,1905,6-4 6-4 6-2      ,R32
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104745,Rafael Nadal           ,2,10415,105238,Alexandr Dolgopolov    ,21,1495,6-3 6-2          ,R16
2013-422 ,Cincinnati Masters             ,Hard   ,11-08-2013,105992,Ryan Harrison          ,102,536,105238,Alexandr Dolgopolov    ,37,1080,7-6(3) 6-4       ,R64
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,103970,David Ferrer           ,4,7220,105238,Alexandr Dolgopolov    ,24,1500,6-7(6) 7-6(2) 2-6,R32
2013-416 ,Rome Masters Masters             ,Clay   ,12-05-2013,104925,Novak Djokovic         ,1,12730,105238,Alexandr Dolgopolov    ,23,1420,6-1 6-4          ,R16
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,103163,Tommy Haas             ,18,1925,105238,Alexandr Dolgopolov    ,22,1635,6-3 6-2          ,R32
2013-560 ,US Open             ,Hard   ,26-08-2013,104022,Mikhail Youzhny        ,24,1475,105238,Alexandr Dolgopolov    ,37,1125,7-5 6-1 6-3      ,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,104792,Gael Monfils           ,86,600,105238,Alexandr Dolgopolov    ,20,1750,6-7(7) 7-6(4) 6-3,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104122,Carlos Berlocq         ,85,615,105238,Alexandr Dolgopolov    ,22,1715,6-3 6-7(5) 6-3   ,R64
2013-421 ,Canada Masters              ,Hard   ,05-08-2013,104607,Tomas Berdych          ,6,4865,105238,Alexandr Dolgopolov    ,37,1045,6-3 6-4          ,R32
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104098,Dmitry Tursunov        ,60,794,105238,Alexandr Dolgopolov    ,24,1500,7-6(7) 6-4 7-6(7),R12
2013-352 ,Paris Masters             ,Hard   ,28-10-2013,103917,Nicolas Mahut          ,56,873,105238,Alexandr Dolgopolov    ,59,825,7-6(6) 6-1       ,R64
2013-410 ,Monte Carlo Masters             ,Clay   ,14-04-2013,105223,Juan Martin Del Pot    ,7,4750,105238,Alexandr Dolgopolov    ,22,1635,1-6 6-4 6-3      ,R32
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,104607,Tomas Berdych          ,7,4540,105238,Alexandr Dolgopolov    ,23,1555,6-4 7-6(3)       ,QF
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,104542,Jo Wilfried Tsonga     ,13,2235,105238,Alexandr Dolgopolov    ,21,1725,6-3 7-6(5)       ,R64
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,104198,Guillermo Garcia Lo    ,38,1071,105238,Alexandr Dolgopolov    ,22,1690,6-1 7-5          ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104871,Jeremy Chardy          ,31,1255,105238,Alexandr Dolgopolov    ,56,825,7-5 7-6(5) 6-7(3),R64
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,103819,Roger Federer          ,8,4625,105238,Alexandr Dolgopolov    ,31,1205,6-3 6-1          ,SF
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104719,Marcel Granollers      ,39,1080,105238,Alexandr Dolgopolov    ,21,1645,1-6 3-6 6-3 6-0 6,R64
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,105777,Grigor Dimitrov        ,13,2595,105238,Alexandr Dolgopolov    ,19,1680,6-7(3) 6-4 2-6 6-,R32
2014-352 ,Paris Masters             ,Hard   ,27-10-2014,106233,Dominic Thiem          ,37,1024,105238,Alexandr Dolgopolov    ,25,1455,6-2 4-6 6-0      ,R64
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,104925,Novak Djokovic         ,1,14265,105238,Alexandr Dolgopolov    ,66,750,4-6 7-6(5) 6-2   ,SF
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,103333,Ivo Karlovic           ,25,1385,105238,Alexandr Dolgopolov    ,70,740,5-7 6-3 6-4 6-7(4,R64
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,105777,Grigor Dimitrov        ,17,1655,105238,Alexandr Dolgopolov    ,69,715,6-4 7-5          ,R64
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,105683,Milos Raonic           ,6,4980,105238,Alexandr Dolgopolov    ,41,1075,7-6(2) 6-4       ,R32
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104925,Novak Djokovic         ,1,13205,105238,Alexandr Dolgopolov    ,65,760,6-7(3) 7-5 6-0   ,R16
2015-560 ,US Open             ,Hard   ,31-08-2015,105032,Samuel Groth           ,55,843,105238,Alexandr Dolgopolov    ,39,1115,4-6 6-1 7-5 (RET),R12
2015-580 ,Australian Open             ,Hard   ,19-01-2015,103893,Paolo Lorenzi          ,64,759,105238,Alexandr Dolgopolov    ,23,1455,6-4 6-3 6-2      ,R12
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,104198,Guillermo Garcia Lo    ,28,1290,105238,Alexandr Dolgopolov    ,80,645,6-4 6-3          ,R32
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104792,Gael Monfils           ,18,1750,105238,Alexandr Dolgopolov    ,71,670,7-6(5) 7-6(6)    ,R32
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104597,Nicolas Almagro        ,154,335,105238,Alexandr Dolgopolov    ,69,705,6-3 2-6 6-4 7-6(6,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,103819,Roger Federer          ,3,8390,105270,Maxime Teixeira        ,181,300,6-3 6-0 6-2      ,R64
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,103997,Lukasz Kubot           ,107,514,105270,Maxime Teixeira        ,284,160,6-4 5-7 7-6(7) 6-,R12
2012-580 ,Australian Open             ,Hard   ,16-01-2012,105238,Alexandr Dolgopolov    ,13,2030,105286,Greg Jones             ,198,245,1-6 4-6 6-1 6-1 6,R12
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,104755,Richard Gasquet        ,9,2905,105292,Alejandro Gonzalez     ,83,632,7-6(7) 6-4       ,R64
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,103565,Stephane Robert        ,85,629,105292,Alejandro Gonzalez     ,79,647,1-6 6-4 6-1      ,R64
2014-580 ,Australian Open             ,Hard   ,13-01-2014,103970,David Ferrer           ,3,5640,105292,Alejandro Gonzalez     ,74,672,6-3 6-4 6-4      ,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,104925,Novak Djokovic         ,2,10260,105292,Alejandro Gonzalez     ,91,602,6-1 3-6 6-1      ,R32
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104468,Gilles Simon           ,30,1225,105292,Alejandro Gonzalez     ,77,675,6-4 6-0 6-2      ,R64
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104499,Jimmy Wang             ,147,397,105292,Alejandro Gonzalez     ,76,705,6-3 6-3 6-2      ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,104792,Gael Monfils           ,24,1530,105292,Alejandro Gonzalez     ,100,577,7-5 6-3 6-2      ,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,105936,Filip Krajinovic       ,102,534,105292,Alejandro Gonzalez     ,119,470,6-4 6-0 6-4      ,R12
2015-580 ,Australian Open             ,Hard   ,19-01-2015,104198,Guillermo Garcia Lo    ,37,1020,105292,Alejandro Gonzalez     ,107,519,6-1 6-3 6-3      ,R64
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104468,Gilles Simon           ,30,1225,105302,Ante Pavic             ,177,303,6-1 6-1 6-3      ,R12
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,103852,Feliciano Lopez        ,26,1455,105302,Ante Pavic             ,163,345,6-4 7-6(4) 7-5   ,R64
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104719,Marcel Granollers      ,23,1385,105311,Joao Sousa             ,137,403,6-2 3-6 6-3 6-4  ,R12
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,103720,Lleyton Hewitt         ,91,585,105311,Joao Sousa             ,86,595,6-1 7-6(3)       ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,104925,Novak Djokovic         ,1,10980,105311,Joao Sousa             ,95,583,6-0 6-2 6-2      ,R32
2013-580 ,Australian Open             ,Hard   ,14-01-2013,104918,Andy Murray            ,3,8000,105311,Joao Sousa             ,100,552,6-2 6-2 6-4      ,R64
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,103852,Feliciano Lopez        ,43,930,105311,Joao Sousa             ,119,447,3-6 6-3 6-4 6-4  ,R64
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,104607,Tomas Berdych          ,7,4540,105311,Joao Sousa             ,42,1010,6-2 6-4          ,R32
2014-421 ,Canada Masters              ,Hard   ,04-08-2014,105208,Ernests Gulbis         ,12,2680,105311,Joao Sousa             ,40,1062,6-3 6-4          ,R64
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,105062,Mikhail Kukushkin      ,60,819,105311,Joao Sousa             ,41,1045,6-3 6-7(1) 6-3   ,R64
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,104918,Andy Murray            ,9,3150,105311,Joao Sousa             ,37,1052,6-3 6-3          ,R32
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,104926,Fabio Fognini          ,13,2400,105311,Joao Sousa             ,39,1050,5-7 7-5 6-4      ,R64
2014-580 ,Australian Open             ,Hard   ,13-01-2014,106233,Dominic Thiem          ,136,422,105311,Joao Sousa             ,50,925,5-7 6-4 6-3 7-6(3,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,105208,Ernests Gulbis         ,22,1616,105311,Joao Sousa             ,45,991,6-3 6-3          ,R64
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104925,Novak Djokovic         ,2,11850,105311,Joao Sousa             ,44,1039,6-1 6-2 6-4      ,R12
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104527,Stanislas Wawrinka     ,3,5420,105311,Joao Sousa             ,41,1030,6-3 6-4 6-3      ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,105676,David Goffin           ,56,828,105311,Joao Sousa             ,38,1077,6-4 6-2 6-0      ,R64
2014-352 ,Paris Masters             ,Hard   ,27-10-2014,104792,Gael Monfils           ,21,1735,105311,Joao Sousa             ,52,832,6-1 6-4          ,R64
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,105227,Marin Cilic            ,9,3505,105311,Joao Sousa             ,44,986,6-4 6-2          ,R32
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104527,Stanislas Wawrinka     ,4,5790,105311,Joao Sousa             ,46,986,6-2 7-5 7-6(3)   ,R12
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,106071,Bernard Tomic          ,26,1410,105311,Joao Sousa             ,40,1021,6-3 6-3          ,R64
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,104471,Ivan Dodig             ,96,560,105311,Joao Sousa             ,52,902,6-3 7-5          ,R12
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,105077,Albert Ramos           ,67,755,105311,Joao Sousa             ,53,887,6-2 6-2          ,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,105575,Ricardas Berankis      ,78,661,105311,Joao Sousa             ,46,986,6-2 6-2 4-6 2-6 7,R12
2015-580 ,Australian Open             ,Hard   ,19-01-2015,104918,Andy Murray            ,6,4675,105311,Joao Sousa             ,55,822,6-1 6-1 7-5      ,R32
2015-416 ,Rome Masters                ,Clay   ,10-05-2015,104545,John Isner             ,17,1855,105311,Joao Sousa             ,51,903,7-5 6-3          ,R64
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,105683,Milos Raonic           ,6,5070,105311,Joao Sousa             ,56,852,6-3 7-6(4)       ,R32
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104918,Andy Murray            ,3,7040,105311,Joao Sousa             ,44,1008,6-2 4-6 6-4 6-1  ,R64
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104527,Stanislas Wawrinka     ,14,1920,105318,Thomas Schoorel        ,108,485,6-3 6-2 6-4      ,R64
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104755,Richard Gasquet        ,21,1625,105325,Germain Gigounon       ,209,229,6-3 6-4 6-0      ,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,103852,Feliciano Lopez        ,25,1515,105332,Benoit Paire           ,163,294,6-4 6-7(4) 5-7 7-,R64
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,103694,Olivier Rochus         ,62,776,105332,Benoit Paire           ,216,217,3-6 7-6(4) 6-4 7-,R12
2011-580 ,Australian Open             ,Hard   ,17-01-2011,103344,Ivan Ljubicic          ,16,1965,105332,Benoit Paire           ,145,366,6-3 6-7(2) 6-4 7-,R64
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,103970,David Ferrer           ,6,4150,105332,Benoit Paire           ,115,475,6-4 6-4 6-4      ,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,103812,Victor Hanescu         ,60,850,105332,Benoit Paire           ,101,510,7-5 4-6 6-1 7-6(4,R12
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,104548,Brian Baker            ,126,438,105332,Benoit Paire           ,55,800,6-4 4-6 6-1 6-3  ,R32
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,103970,David Ferrer           ,6,4640,105332,Benoit Paire           ,69,685,6-3 6-3 6-2      ,R64
2012-352 ,Paris Masters             ,Hard   ,29-10-2012,105453,Kei Nishikori          ,16,2000,105332,Benoit Paire           ,44,902,7-6(2) 6-2       ,R32
2012-580 ,Australian Open             ,Hard   ,16-01-2012,104527,Stanislas Wawrinka     ,22,1615,105332,Benoit Paire           ,84,636,6-1 6-1 7-5      ,R12
2012-560 ,US Open             ,Hard   ,27-08-2012,104259,Philipp Kohlschreib    ,20,1685,105332,Benoit Paire           ,49,860,6-7(4) 6-3 3-6 6-,R64
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104122,Carlos Berlocq         ,38,1061,105332,Benoit Paire           ,95,585,6-4 6-2          ,R12
2013-422 ,Cincinnati Masters             ,Hard   ,11-08-2013,103786,Nikolay Davydenko      ,38,1075,105332,Benoit Paire           ,24,1450,7-6(8) 6-3       ,R64
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,103997,Lukasz Kubot           ,130,440,105332,Benoit Paire           ,27,1380,6-1 6-3 6-4      ,R32
2013-416 ,Rome Masters Masters             ,Clay   ,12-05-2013,103819,Roger Federer          ,3,7760,105332,Benoit Paire           ,36,1065,7-6(5) 6-4       ,SF
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,103566,Michael Llodra         ,65,748,105332,Benoit Paire           ,38,1029,7-6(7) 6-2       ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,104166,Alex Bogomolov Jr      ,73,696,105332,Benoit Paire           ,28,1415,7-5 2-6 6-4 5-7 7,R12
2013-580 ,Australian Open             ,Hard   ,14-01-2013,103819,Roger Federer          ,2,10265,105332,Benoit Paire           ,46,900,6-2 6-4 6-1      ,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104468,Gilles Simon           ,13,2390,105332,Benoit Paire           ,40,994,3-6 7-6(5) 6-4   ,R32
2013-421 ,Canada Masters              ,Hard   ,05-08-2013,104594,Marinko Matosevic      ,74,664,105332,Benoit Paire           ,27,1405,7-6(7) 6-7(10) 6-,R16
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,105453,Kei Nishikori          ,15,2315,105332,Benoit Paire           ,26,1405,6-3 6-7(3) 6-4 6-,R32
2013-352 ,Paris Masters             ,Hard   ,28-10-2013,105732,Pierre Hugues Herbe    ,189,262,105332,Benoit Paire           ,26,1380,6-2 6-2          ,R64
2013-410 ,Monte Carlo Masters             ,Clay   ,14-04-2013,104755,Richard Gasquet        ,9,3230,105332,Benoit Paire           ,33,1120,6-1 3-6 6-1      ,R32
2014-421 ,Canada Masters              ,Hard   ,04-08-2014,104527,Stanislas Wawrinka     ,4,5770,105332,Benoit Paire           ,97,585,4-6 6-3 7-6(2)   ,R32
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,105449,Steve Johnson          ,55,839,105332,Benoit Paire           ,103,565,6-4 6-1          ,R64
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,103656,Albert Montanes        ,57,810,105332,Benoit Paire           ,34,1155,7-5 4-6 6-2      ,R64
2014-580 ,Australian Open             ,Hard   ,13-01-2014,105138,Roberto Bautista Ag    ,62,750,105332,Benoit Paire           ,28,1300,6-2 6-1 6-4      ,R32
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,105138,Roberto Bautista Ag    ,29,1330,105332,Benoit Paire           ,61,760,6-4 7-6(4) 6-2   ,R64
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104586,Lukas Rosol            ,52,865,105332,Benoit Paire           ,71,715,6-3 3-6 7-6(5) 6-,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,105807,Pablo Carreno Busta    ,74,691,105332,Benoit Paire           ,98,590,6-1 6-4 3-6 6-3  ,R64
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,104925,Novak Djokovic         ,1,14265,105332,Benoit Paire           ,42,1000,7-5 6-2          ,R32
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,105138,Roberto Bautista Ag    ,22,1545,105332,Benoit Paire           ,68,745,2-6 4-6 6-3 6-3 6,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,104542,Jo Wilfried Tsonga     ,18,1675,105332,Benoit Paire           ,41,1052,6-4 6-3 6-4      ,R16
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104468,Gilles Simon           ,13,2210,105332,Benoit Paire           ,90,587,6-4 7-5          ,R32
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104607,Tomas Berdych          ,4,5230,105332,Benoit Paire           ,71,698,6-1 6-7(5) 6-3 6-,R32
